metin,kategori,label,intent,intent_label,oncelik,oncelik_label,stil,kaynak
Peron aydınlatması söndü.,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:gemini
Üçüncü ray voltaj düşüşü alarm verdi Şişli,elektrik_enerji,1,fault_report,0,P2,1,devrik,relabel:gemini
Üçüncü ray voltaj düşüşü alarm verdi istasyon.,elektrik_enerji,1,fault_report,0,P2,1,devrik,relabel:gemini
Jeneratör yakıt pompası çalışmıyor,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:gemini
sanayi uks jenrator yakit pompasi calismiyor,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:gemini
Maltepe gişe katı aydınlatması yok,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Maltepe gişe önü aydınlatması yanmıyor,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Sanayi Mahallesi istasyonunda acil aydınlatma üniteleri test sırasında yanmadı.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:gemini
Şişli-Mecidiyeköy istasyonunda acil aydınlatma üniteleri test sırasında yanmadı.,elektrik_enerji,1,fault_report,0,P2,1,standart,relabel:gemini
Esenler katener voltajı düşük,elektrik_enerji,1,fault_report,0,P2,1,cok_kisa,relabel:openrouter
Katener voltajı düşük.,elektrik_enerji,1,fault_report,0,P2,1,cok_kisa,relabel:gemini
Mecidiyeköy istasyonunda ana dağıtım panosunda sigorta atması meydana geldi.,elektrik_enerji,1,fault_report,0,P2,1,standart,relabel:gemini
Şişhane istasyonunda ana dağıtım panosunda sigorta atması oluştu.,elektrik_enerji,1,fault_report,0,P2,1,standart,relabel:gemini
Jeneratör test çalışması devreye girmedi Bağcılar,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:gemini
Jeneratör test çalışması devreye girmedi peron.,elektrik_enerji,1,fault_report,0,P2,1,devrik,relabel:gemini
Ana dağıtım panosunda sigorta atması oldu Uzunçayır,elektrik_enerji,1,fault_report,0,P2,1,devrik,relabel:gemini
Mecidiyeköy trafoya su basması,elektrik_enerji,1,fault_report,0,P1,0,cok_kisa,relabel:openrouter
Peron ışık sensörü bozuk,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Şişli istasyonu UPS odasındaki akülerin ömürlerini tamamlaması nedeniyle yeni nesil lityum akülerle değiştirilmesi gereklidir.,elektrik_enerji,1,suggestion,4,P3,2,standart,missing:gemini
Katener hatsızlık alarmı,elektrik_enerji,1,fault_report,0,P1,0,cok_kisa,relabel:openrouter
kagithane 2 peron katener voltaji alinamiyor,elektrik_enerji,1,fault_report,0,P2,1,yazim_yanlisi,relabel:gemini
Jeneratör bataryası şarj olmuyor uzun,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:gemini
Trafoya diferansiyel koruma çalıştı,elektrik_enerji,1,fault_report,0,P1,0,cok_kisa,relabel:openrouter
Giriş peron aydınlatması zayıf,elektrik_enerji,1,fault_report,0,P4,3,cok_kisa,relabel:openrouter
bostanci 2 peron katener hattinda iskima var,elektrik_enerji,1,fault_report,0,P1,0,yazim_yanlisi,relabel:gemini
Mecidiyeköy istasyonunda tünel aydınlatması yarı kapasitede çalışıyor.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:gemini
Hafta sonu servisinde tünel ağzındaki raylarda kıvılcım çıkması üzerine tren seferleri geçici olarak askıya alındı.,elektrik_enerji,1,incident_report,1,P1,0,standart,missing:gemini
Ana(transformatör) soğutma fanı dönmüyor sesi,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:gemini
Atatürk Havalimanı UPS bataryası boş,elektrik_enerji,1,fault_report,0,P2,1,cok_kisa,relabel:openrouter
bogazici uni istasyon aydinlatmasi led modulleri yanmiyor,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:gemini
Yenikapı istasyonunda katener gerilim değeri normalin altına düştü.,elektrik_enerji,1,fault_report,0,P2,1,standart,relabel:gemini
Üsküdar istasyonunda jeneratör test çalışması otomatik başlatılmadı.,elektrik_enerji,1,fault_report,0,P2,1,standart,relabel:gemini
nispetiye bilet holu elektrik kesintisi ups devreye girdi,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:gemini
Bostancı istasyonunda katener gerginlik cihazı blokaj yapmış hareketsiz.,elektrik_enerji,1,fault_report,0,P2,1,standart,relabel:gemini
itu ayazaga giris kat aydinlatma timer arizali,elektrik_enerji,1,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
Topkapı jeneratör izolasyon talebi.,elektrik_enerji,1,suggestion,4,P3,2,cok_kisa,missing:gemini
uzuncayir alt kat aydinlatma sondi yedek yok,elektrik_enerji,1,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
Peron lambaları sürekli yanıp sönüyor,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:gemini
Kadıköy 2. peron elektrik panolarının yerleri yolcu güvenliği için daha korunaklı bir alana taşınmalıdır.,elektrik_enerji,1,suggestion,4,P3,2,standart,missing:gemini
Trafo soğutma fanı durdu uyarı,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:gemini
Jeneratör soğutma suyu kayboldu,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:gemini
istanbul havalimani uks trafo sicaklik alarmi acik,elektrik_enerji,1,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
Ana enerji kesildi,elektrik_enerji,1,fault_report,0,P1,0,cok_kisa,relabel:openrouter
sirinevler uks jenrator calismiyor yedek enerji yok,elektrik_enerji,1,fault_report,0,P2,1,yazim_yanlisi,relabel:gemini
sisli bilet holu electrik panosu sigortasi cikti,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:gemini
Sanayi Mahallesi makas bölgesindeki ray bağlantı elemanlarında ani ark ve kıvılcım çıkışı tespit edilmiştir.,elektrik_enerji,1,fault_report,0,P2,1,standart,missing:gemini
atakoy peron aydinlatmasi tam kapanik acil mudahale,elektrik_enerji,1,fault_report,0,P2,1,yazim_yanlisi,relabel:gemini
UPS alarm panosu kırmızı yanıyor Gayrettepe,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:gemini
Peron ışığı tamamen kapalı,elektrik_enerji,1,fault_report,0,P2,1,cok_kisa,relabel:openrouter
Atatürk Havalimanı istasyonunda peron aydınlatma sensörü gün ışığında kapanmıyor.,elektrik_enerji,1,fault_report,0,P4,3,standart,relabel:gemini
ataturk oto sanayi 2 peron katener aislatori kirmizi isik,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:gemini
Sıçrıyor kıvılcımlar Gayrettepe peron içi raylardan acil.,elektrik_enerji,1,incident_report,1,P1,0,devrik,missing:gemini
esenler koridor aydinlatma armaturleri yanmiyor,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
tavsantepe depo ana trafo yag seviyesi dusuk,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:gemini
Sigorta kutusu ergime izi var koridor,elektrik_enerji,1,fault_report,0,P1,0,devrik,relabel:gemini
Esenler istasyonu trafo merkezindeki ısınma sorunu için harici soğutma sistemi kurulmasını teklif ediyorum.,elektrik_enerji,1,suggestion,4,P3,2,standart,missing:gemini
UPS akü grubu yenilenmeli.,elektrik_enerji,1,suggestion,4,P3,2,cok_kisa,missing:gemini
Üsküdar istasyonunda 턴스타일 bölgesi aydınlatması gece vardiyasında kapanmıyor.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:gemini
kagithane uks elektrik panosu icinde buz cobani,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:gemini
Aydınlatma panosu kontaköri takılı kaldı,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:gemini
Maltepe trafo yağ seviyesi düşük,elektrik_enerji,1,fault_report,0,P2,1,cok_kisa,relabel:openrouter
esenler jenerator yakit tanki kapasitesi arttirilmali bence.,elektrik_enerji,1,suggestion,4,P3,2,yazim_yanlisi,missing:gemini
Yenikapı istasyonunda üçüncü ray voltaj düşüşü alarmı oluştu.,elektrik_enerji,1,fault_report,0,P2,1,standart,relabel:gemini
Kağıthane istasyonunda katener hattında iskıla oluşumu tespit edildi.,elektrik_enerji,1,fault_report,0,P2,1,standart,relabel:gemini
Kirazlı jeneratör devreye girmedi,elektrik_enerji,1,fault_report,0,P2,1,cok_kisa,relabel:openrouter
yenikapi alt kat katener telleri kopuk,elektrik_enerji,1,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
Kadıköy katener sökücü takıldı,elektrik_enerji,1,fault_report,0,P1,0,cok_kisa,relabel:openrouter
osmanbey peron aydinlatmasi cok dim gozluk gerekiyor,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
Üçüncü ray arka bileşen arızalı,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Kozyatağı istasyonunda trafo soğutma fanları çalışmıyor ısınma riski.,elektrik_enerji,1,fault_report,0,P2,1,standart,relabel:gemini
zeytinburnu istasyon 3. ray izolatorlari kirik gorundu,elektrik_enerji,1,fault_report,0,P2,1,yazim_yanlisi,relabel:gemini
Katener germe cihazı bozuldu sabah,elektrik_enerji,1,fault_report,0,P2,1,devrik,relabel:gemini
vezneciler makasinda raylardan asiri kivilcim cikiyo seferi durdurun,elektrik_enerji,1,fault_report,0,P2,1,yazim_yanlisi,missing:gemini
Peron aydınlatması yarım yandı akşam Yenikapı,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:gemini
Topkapı kuzey çıkış aydınlatması zayıf,elektrik_enerji,1,fault_report,0,P4,3,cok_kisa,relabel:openrouter
kartal asansor onu icin led armatur takilsa iyi olur.,elektrik_enerji,1,suggestion,4,P4,3,yazim_yanlisi,missing:gemini
atasehir bilet makineleri elektrik kesintisi oldugu icin kapali,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:gemini
Atatürk Havalimanı istasyonunda UPS baterileri yedek enerji vermiyor.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:gemini
haciosman makas bolgesinde kivilcim saciliyo acil mudahale lazim.,elektrik_enerji,1,fault_report,0,P2,1,yazim_yanlisi,missing:gemini
bakirkoy bilet holu ups cihazi alarm veriyor,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:gemini
Göztepe istasyonunda elektrik panosu üzerindeki kontaktör sürekli atıyor.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:gemini
Gayrettepe istasyonunda jeneratör test çalışması başaramadı alarm aktif.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:gemini
Çekmeköy istasyonunda jeneratör soğutma suyu sızdırıyor elektrik panosu tehlikede.,elektrik_enerji,1,fault_report,0,P1,0,standart,relabel:gemini
aksaray kuzey giris panel ariza alarm veriyor,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
Hızlandırılmalı trafo bakım periyotları Kadıköy.,elektrik_enerji,1,suggestion,4,P3,2,devrik,missing:gemini
Trafoya gövde koruması çalıştı,elektrik_enerji,1,fault_report,0,P1,0,cok_kisa,relabel:openrouter
Jeneratör şarj regulatörü bozuk,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Kadıköy istasyonunda akşam yoğun saatindevoltaj dalgalanması hissedildi.,elektrik_enerji,1,fault_report,0,P2,1,standart,relabel:gemini
4. Levent istasyonunda dağıtım panosu içi sıcaklık alarmı verdi.,elektrik_enerji,1,fault_report,0,P2,1,standart,relabel:gemini
Hacıosman kablo kanalı yangını,elektrik_enerji,1,incident_report,1,P1,0,cok_kisa,relabel:openrouter
Levent UPS alarm veriyor,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Kozyatağı istasyonunda YM-03 katener kesici aparatı isolasyon hatası veriyor.,elektrik_enerji,1,fault_report,0,P2,1,standart,relabel:gemini
Tünel ışık kıvılcımlı kablo kanalı su,elektrik_enerji,1,fault_report,0,P1,0,cok_kisa,relabel:gemini
uskudar istasyon aydinlatma panosu sigortalari yanmis durumda,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:gemini
Katener sökücü takıntı,elektrik_enerji,1,fault_report,0,P1,0,cok_kisa,relabel:openrouter
Aydınlatma foto hücreleri çalışmıyor gece,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:gemini
Turnike besleme panosu sigortası attı,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:gemini
Yedek akım kaynağı test başarısız,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:gemini
sisli koridor aydinlatmalari sensorlu yapilmali tasarruf icin.,elektrik_enerji,1,suggestion,4,P4,3,yazim_yanlisi,missing:gemini
Enerji kesintisi peron 2,elektrik_enerji,1,fault_report,0,P2,1,cok_kisa,relabel:openrouter
levent tunel agzi kablo tavalari yenilenirse ariza azalir.,elektrik_enerji,1,suggestion,4,P3,2,yazim_yanlisi,missing:gemini
Kadıköy katener kesikliği tespit edildi,elektrik_enerji,1,fault_report,0,P1,0,cok_kisa,relabel:openrouter
yenikapi marmaray aktarma kat aydinlatma yarisi kapali,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:gemini
Gerekli koridorlara hareket sensörlü lamba.,elektrik_enerji,1,suggestion,4,P4,3,devrik,missing:gemini
Pano içi sigorta erimiş bulundu Göztepe,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:gemini
Üçüncü ray izolatörü kırık,elektrik_enerji,1,fault_report,0,P1,0,cok_kisa,relabel:openrouter
Yenibosna sigorta kutusu patladı,elektrik_enerji,1,incident_report,1,P1,0,cok_kisa,relabel:openrouter
UPS invertör hata kodu verdi,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:gemini
Trafo bariyer montaj önerisi.,elektrik_enerji,1,suggestion,4,P3,2,cok_kisa,missing:gemini
Taksim giriş kat aydınlatması kapalı,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:openrouter
gayrettepe guney cikis panel sigorta atldi,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
Yedek akım panosu contactör takılmıyor,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:gemini
Sultanbeyli istasyonunda YKS-01 yerli katener kontrol ünitesi hata veriyor.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:gemini
Üçüncü ray izolasyon direnci düştü,elektrik_enerji,1,fault_report,0,P2,1,devrik,relabel:gemini
Ümraniye istasyonunda acil çıkış yolu aydınlatması regelasyon bozuk.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:gemini
Levent istasyonunda peron üstü aydınlatma armatürleri yanmıyor.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:gemini
darussafaka istasyon genel aydinlatma yarisi calismiyor,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
İstasyon aydınlatması tamamen söndü aniden Seyrantepe,elektrik_enerji,1,fault_report,0,P2,1,devrik,relabel:gemini
Sultanbeyli istasyonunda peron aydınlatma zamanlayıcısı yanlış saatlerde tetikleniyor.,elektrik_enerji,1,fault_report,0,P4,3,standart,relabel:gemini
Levent tünel ağzındaki katener tellerinin gerginliğini ölçmek amacıyla dijital sensörler kullanılmasını öneriyorum.,elektrik_enerji,1,suggestion,4,P4,3,standart,missing:gemini
Levent üçüncü ray hatası,elektrik_enerji,1,fault_report,0,P1,0,cok_kisa,relabel:openrouter
UPS batarya düşük uyarısı verdi,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:gemini
Üçüncü ray arka besleme devreye girmedi,elektrik_enerji,1,fault_report,0,P2,1,devrik,relabel:gemini
Gayrettepe peron ışıkları yanıp sönüyor,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Bakırköy yedek enerji devreye girmedi,elektrik_enerji,1,fault_report,0,P2,1,cok_kisa,relabel:openrouter
Disjonctör atıldı bilet holü panosu Levent,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:gemini
4. Levent istasyonunda trafo yanmış kokusu geliyor acil müdahale.,elektrik_enerji,1,fault_report,0,P1,0,standart,relabel:gemini
UPS bypas modunda,elektrik_enerji,1,fault_report,0,P2,1,cok_kisa,relabel:openrouter
Gayrettepe istasyonu tünel çıkışındaki ray hattında yoğun duman ve yanık kokusu tespit edilmiştir.,elektrik_enerji,1,incident_report,1,P1,0,standart,missing:gemini
Pano ampermetre göstermesi sıfır kaldı,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:gemini
yenikapi kuzey giris trafo yag seviyesi dusuk,elektrik_enerji,1,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
Şişli istasyonunda UPS bateri grubu düşük voltaj alarmı verdi.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:gemini
Tavşantepe katener sarmal hasarı,elektrik_enerji,1,fault_report,0,P1,0,cok_kisa,relabel:openrouter
UPS alarmı çalıyor,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Sultanbeyli istasyonunda jeneratör yakıt seviyesi kritik seviyeye düştü.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:gemini
ikitelli sanayi peron ucuncu ray kablolari erimis,elektrik_enerji,1,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
Kartal aydınlatma LED dönüşümü.,elektrik_enerji,1,suggestion,4,P4,3,cok_kisa,missing:gemini
aksaray alt kat yedek jenerator test basarisiz,elektrik_enerji,1,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
Üçüncü ray kayışları söküldü kontrollü,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:gemini
haciosman 2 peron aydinlatma fotosel hassasiyeti bozuldu,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
Yenikapı UPS arıza verdi,elektrik_enerji,1,fault_report,0,P2,1,cok_kisa,relabel:openrouter
Katener gerilim izleyici sıfır gösteriyor Ataköy,elektrik_enerji,1,fault_report,0,P2,1,devrik,relabel:gemini
Asansör makine odası ışığı yanmıyor,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:gemini
Bağcılar yedek enerji test başarısız,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Trafo Buchholz relesi alarm verdi,elektrik_enerji,1,fault_report,0,P2,1,devrik,relabel:gemini
Seyrantepe istasyonunda güney çıkış aydınlatması kesik kesik yanıyor.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:gemini
Taksim istasyonu B2 katı yangın kaçış merdivenlerinde aydınlatma eksikliği nedeniyle emniyet riski mevcuttur.,elektrik_enerji,1,fault_report,0,P1,0,standart,relabel:gemini
Dudullu istasyonunda UPS çıkış voltajı dalgalı hassas cihazlar etkileniyor.,elektrik_enerji,1,fault_report,0,P2,1,standart,relabel:gemini
Gelsin ek aydınlatma asansör önüne.,elektrik_enerji,1,suggestion,4,P4,3,devrik,missing:gemini
mecidiyekoy peron aydinlatma fotosel calismiyor gece karanlik,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:gemini
taksim 3 peron uks trafo anormal ses cikar,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:gemini
Kartal istasyonunda besleme şalteri kapatılmıyor mekanik takılma var.,elektrik_enerji,1,fault_report,0,P2,1,standart,relabel:gemini
carsi peron katener gerilimi dusuk acil bakim,elektrik_enerji,1,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
Kirazlı istasyonunda asansör makina odası aydınlatması tamamen kapalı.,elektrik_enerji,1,fault_report,0,P4,3,standart,relabel:gemini
Katener hattında kısadevre oluştu,elektrik_enerji,1,fault_report,0,P1,0,devrik,relabel:gemini
Jeneratör soğutma suyu basınçsız uyarı,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:gemini
Kadıköy istasyonunda güney çıkış rampası aydınlatması yarım kaldı.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:gemini
Jeneratör yağ basıncı düşük alarm,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:gemini
UPS bypass moduna geçti otomatik,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:gemini
Yedek güç kaynağı devreye girmedi,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:gemini
Peron 2 acil aydınlatması testte yandı,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:gemini
